"STATION","NAME","DATE","TAVG","TOBS"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-10","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-11","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-12","80",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-13","76",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-14","77",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-15","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-16","66",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-17","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-18","78",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-19","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-20","76",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-21","78",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-22","81",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-23","80",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-24","78",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-25","82",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-26","75",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-27","76",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-28","73",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-29","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-30","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-07-31","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-01","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-02","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-03","78",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-04","81",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-05","80",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-06","73",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-07","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-08","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-09","73",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-10","78",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-11","81",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-12","80",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-13","77",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-14","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-15","73",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-16","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-17","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-18","73",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-19","75",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-20","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-21","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-22","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-23","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-24","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-25","76",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-26","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-27","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-28","76",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-29","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-30","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-08-31","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-01","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-02","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-03","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-04","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-05","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-06","80",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-07","78",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-08","76",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-09","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-10","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-11","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-12","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-13","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-14","66",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-15","61",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-16","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-17","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-18","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-19","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-20","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-21","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-22","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-23","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-24","60",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-25","60",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-26","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-27","57",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-28","56",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-29","58",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-09-30","59",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-01","60",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-02","57",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-03","59",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-04","60",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-05","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-06","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-07","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-08","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-09","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-10","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-11","59",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-12","61",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-13","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-14","46",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-15","55",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-16","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-17","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-18","73",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-19","58",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-20","56",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-21","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-22","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-23","53",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-24","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-25","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-26","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-27","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-28","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-29","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-30","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-10-31","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-01","59",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-02","60",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-03","54",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-04","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-05","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-06","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-07","53",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-08","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-09","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-10","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-11","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-12","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-13","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-14","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-15","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-16","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-17","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-18","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-19","43",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-20","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-21","30",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-22","29",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-23","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-24","40",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-25","39",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-26","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-27","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-28","41",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-29","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-11-30","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-01","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-02","37",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-03","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-04","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-05","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-06","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-07","34",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-08","28",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-09","27",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-10","23",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-11","24",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-12","30",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-13","23",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-14","15",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-15","10",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-16","11",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-17","19",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-18","18",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-19","12",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-20","18",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-21","26",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-22","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-23","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-24","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-25","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-26","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-27","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-28","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-29","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-30","29",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2016-12-31","34",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-01","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-02","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-03","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-04","25",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-05","14",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-06","9",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-07","9",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-08","11",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-09","20",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-10","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-11","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-12","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-13","22",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-14","23",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-15","24",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-16","27",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-17","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-18","37",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-19","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-20","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-21","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-22","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-23","40",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-24","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-25","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-26","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-27","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-28","28",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-29","27",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-30","20",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-01-31","26",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-01","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-02","21",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-03","16",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-04","17",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-05","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-06","29",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-07","37",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-08","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-09","19",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-10","22",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-11","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-12","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-13","34",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-14","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-15","30",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-16","26",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-17","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-18","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-19","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-20","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-21","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-22","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-23","55",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-24","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-25","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-26","28",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-27","40",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-02-28","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-01","50",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-02","27",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-03","23",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-04","22",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-05","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-06","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-07","54",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-08","43",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-09","37",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-10","27",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-11","18",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-12","21",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-13","24",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-14","19",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-15","20",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-16","27",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-17","30",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-18","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-19","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-20","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-21","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-22","26",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-23","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-24","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-25","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-26","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-27","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-28","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-29","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-30","39",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-03-31","37",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-01","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-02","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-03","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-04","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-05","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-06","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-07","39",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-08","46",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-09","60",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-10","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-11","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-12","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-13","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-14","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-15","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-16","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-17","56",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-18","53",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-19","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-20","55",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-21","50",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-22","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-23","53",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-24","56",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-25","61",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-26","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-27","66",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-28","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2017-04-29","53",
